Network|Station|Latitude|Longitude|Elevation|Sitename|StartTime|EndTime
2A|890|36.79271|-97.803671|330.8|890|2016-04-12T13:14:06|2016-05-12T22:22:12
2A|891|36.789028|-97.803753|331.3|891|2016-04-12T13:12:09|2016-05-13T13:53:59
2A|892|36.785394|-97.803606|330.5|892|2016-04-12T13:10:25|2016-05-13T13:04:43
2A|893|36.781991|-97.803774|330.5|893|2016-04-12T13:08:03|2016-05-13T12:59:22
2A|894|36.778146|-97.803751|330.1|894|2016-04-12T13:05:47|2016-05-13T12:50:46
2A|895|36.774426|-97.803479|329.9|895|2016-04-12T13:03:46|2016-05-13T12:46:34
2A|896|36.771038|-97.803714|327.0|896|2016-04-12T13:00:38|2016-05-13T12:43:04
2A|897|36.767473|-97.803732|325.0|897|2016-04-12T12:56:15|2016-05-13T12:36:48
2A|898|36.988731|-97.786509|372.0|898|2016-04-12T16:44:29|2016-05-12T16:35:27
2A|899|36.985044|-97.7864|373.0|899|2016-04-12T16:48:58|2016-05-12T16:31:52
2A|9|36.756783|-98.091988|351.3|9|2016-04-12T18:36:44|2016-05-11T14:59:42
2A|90|36.811036|-98.056107|348.7|90|2016-04-11T19:38:40|2016-05-10T16:52:02
2A|900|36.981505|-97.786254|372.0|900|2016-04-12T16:52:27|2016-05-12T16:24:44
2A|901|36.977929|-97.786402|366.0|901|2016-04-12T16:56:33|2016-05-12T16:22:41
2A|902|36.974229|-97.786235|367.0|902|2016-04-12T17:00:19|2016-05-12T16:20:01
2A|903|36.970555|-97.786256|362.0|903|2016-04-12T17:04:23|2016-05-12T16:17:52
2A|904|36.967031|-97.786256|362.0|904|2016-04-12T17:08:35|2016-05-12T16:15:56
2A|905|36.963313|-97.786291|360.0|905|2016-04-12T17:12:15|2016-05-12T16:13:15
2A|906|36.959768|-97.786364|360.0|906|2016-04-12T17:16:09|2016-05-12T16:10:28
2A|907|36.956101|-97.786495|360.0|907|2016-04-12T17:21:24|2016-05-12T16:06:31
2A|908|36.941589|-97.785388|351.0|908|2016-04-12T17:31:31|2016-05-12T15:59:21
2A|909|36.937247|-97.785225|354.0|909|2016-04-12T17:36:20|2016-05-12T15:56:23
2A|91|36.807607|-98.056089|349.4|91|2016-04-11T19:35:44|2016-05-10T16:48:25
2A|910|36.933603|-97.785126|353.0|910|2016-04-12T17:41:00|2016-05-12T15:49:58
2A|911|36.929994|-97.78512|354.0|911|2016-04-12T17:49:17|2016-05-12T15:47:44
2A|912|36.926386|-97.784886|349.0|912|2016-04-12T17:53:53|2016-05-12T15:45:19
2A|913|36.922775|-97.785127|347.0|913|2016-04-12T17:58:24|2016-05-12T15:42:00
2A|914|36.919188|-97.785199|345.0|914|2016-04-12T18:05:02|2016-05-12T15:38:39
2A|915|36.915528|-97.785254|345.0|915|2016-04-12T18:20:31|2016-05-12T15:36:15
2A|916|36.911729|-97.785264|345.0|916|2016-04-12T18:25:17|2016-05-12T15:33:02
2A|917|36.908286|-97.785324|348.0|917|2016-04-12T18:33:03|2016-05-12T15:30:38
2A|918|36.904653|-97.785415|344.0|918|2016-04-12T18:37:20|2016-05-12T15:28:28
2A|919|36.901055|-97.785385|346.0|919|2016-04-12T18:40:52|2016-05-12T15:25:50
2A|92|36.804006|-98.056181|352.8|92|2016-04-11T19:32:33|2016-05-10T16:44:22
2A|920|36.897541|-97.785164|348.0|920|2016-04-12T18:44:53|2016-05-12T15:23:19
2A|921|36.893947|-97.785269|345.0|921|2016-04-12T18:49:17|2016-05-12T15:20:05
2A|922|36.890169|-97.78524|337.0|922|2016-04-12T18:53:04|2016-05-12T15:17:30
2A|923|36.886633|-97.785267|345.0|923|2016-04-12T18:56:51|2016-05-12T15:13:33
2A|924|36.883031|-97.785269|346.0|924|2016-04-12T19:00:59|2016-05-12T15:10:34
2A|925|36.879347|-97.785201|338.0|925|2016-04-12T19:13:03|2016-05-12T15:07:07
2A|926|36.875791|-97.785201|338.0|926|2016-04-12T19:17:54|2016-05-12T15:02:25
2A|927|36.872183|-97.785117|334.0|927|2016-04-12T19:27:01|2016-05-12T14:58:45
2A|928|36.868576|-97.785154|337.0|928|2016-04-12T19:30:54|2016-05-12T14:55:35
2A|929|36.864994|-97.785192|341.0|929|2016-04-12T19:34:46|2016-05-12T14:52:25
2A|93|36.800321|-98.056179|349.0|93|2016-04-11T19:29:26|2016-05-10T16:40:18
2A|930|36.861335|-97.785228|339.0|930|2016-04-12T19:39:07|2016-05-12T14:47:47
2A|931|36.857761|-97.785198|338.0|931|2016-04-12T19:44:27|2016-05-12T14:41:58
2A|932|36.854195|-97.785207|333.0|932|2016-04-12T19:50:19|2016-05-12T14:24:54
2A|933|36.850476|-97.785243|333.0|933|2016-04-12T19:54:05|2016-05-12T14:21:46
2A|934|36.846861|-97.785181|332.0|934|2016-04-12T19:59:10|2016-05-12T14:18:59
2A|935|36.843265|-97.785139|334.0|935|2016-04-12T20:03:50|2016-05-12T14:16:29
2A|936|36.839659|-97.785153|335.0|936|2016-04-12T20:07:39|2016-05-12T14:14:14
2A|937|36.835995|-97.785113|330.0|937|2016-04-12T20:12:01|2016-05-12T14:11:52
2A|938|36.832372|-97.785163|329.0|938|2016-04-12T20:17:12|2016-05-12T14:07:47
2A|939|36.828752|-97.785219|326.0|939|2016-04-12T20:21:48|2016-05-12T14:01:58
2A|94|36.796823|-98.056219|348.0|94|2016-04-11T19:26:26|2016-05-10T16:36:27
2A|940|36.825189|-97.785225|327.0|940|2016-04-12T20:25:43|2016-05-12T13:59:48
2A|941|36.810768|-97.783606|320.2|941|2016-04-12T20:41:34|2016-05-12T13:45:32
2A|942|36.803507|-97.785368|319.6|942|2016-04-12T20:54:10|2016-05-12T13:34:04
2A|943|36.799815|-97.785387|320.0|943|2016-04-12T20:58:36|2016-05-12T13:26:42
2A|944|36.796354|-97.785422|320.8|944|2016-04-12T21:03:15|2016-05-12T13:21:36
2A|945|36.792573|-97.785455|318.5|945|2016-04-12T21:06:51|2016-05-12T13:19:01
2A|946|36.788873|-97.785492|314.6|946|2016-04-12T21:10:01|2016-05-12T13:16:39
2A|947|36.785348|-97.785506|316.9|947|2016-04-12T21:13:43|2016-05-12T13:14:13
2A|948|36.781819|-97.7856|317.4|948|2016-04-12T21:18:07|2016-05-12T13:11:38
2A|949|36.778095|-97.785522|316.6|949|2016-04-12T21:21:55|2016-05-12T13:07:19
2A|95|36.782254|-98.056187|345.8|95|2016-04-11T19:17:05|2016-05-10T16:26:02
2A|950|36.774492|-97.785605|317.3|950|2016-04-12T21:25:38|2016-05-12T13:03:03
2A|951|36.771081|-97.785558|317.9|951|2016-04-12T21:40:30|2016-05-12T12:48:40
2A|952|36.767368|-97.785717|309.6|952|2016-04-12T21:46:16|2016-05-12T12:42:31
2A|953|36.992595|-97.768597|365.5|953|2016-04-11T21:53:40|2016-05-11T18:07:16
2A|954|36.988805|-97.768584|363.1|954|2016-04-11T21:57:45|2016-05-11T18:11:00
2A|955|36.985|-97.768591|360.2|955|2016-04-11T22:01:11|2016-05-11T18:14:31
2A|956|36.981569|-97.768568|365.3|956|2016-04-11T22:05:12|2016-05-11T18:19:04
2A|957|36.977955|-97.76857|365.7|957|2016-04-11T22:13:18|2016-05-11T18:24:55
2A|958|36.974393|-97.768545|368.4|958|2016-04-11T22:23:26|2016-05-11T18:30:01
2A|959|36.970517|-97.768542|385.9|959|2016-04-11T22:31:45|2016-05-11T18:34:29
2A|96|36.778487|-98.056029|345.4|96|2016-04-11T19:13:41|2016-05-10T16:22:38
2A|960|36.967091|-97.768548|367.7|960|2016-04-11T22:41:45|2016-05-11T18:40:53
2A|961|36.963237|-97.768534|359.4|961|2016-04-11T22:48:03|2016-05-11T18:44:12
2A|962|36.959833|-97.768501|365.6|962|2016-04-11T22:53:16|2016-05-11T18:47:45
2A|963|36.956005|-97.768459|362.4|963|2016-04-12T16:29:31|2016-05-11T18:51:31
2A|964|36.952697|-97.768465|360.2|964|2016-04-12T16:24:26|2016-05-11T18:53:36
2A|965|36.948999|-97.768449|353.9|965|2016-04-12T16:20:19|2016-05-11T18:56:21
2A|966|36.94528|-97.768451|356.0|966|2016-04-12T16:16:43|2016-05-11T19:00:41
2A|967|36.941269|-97.768062|354.3|967|2016-04-12T16:13:05|2016-05-11T19:03:56
2A|968|36.938107|-97.768043|364.5|968|2016-04-12T16:03:42|2016-05-11T19:06:46
2A|969|36.934353|-97.768057|355.5|969|2016-04-12T15:59:53|2016-05-11T19:10:23
2A|97|36.774886|-98.055991|349.1|97|2016-04-11T19:10:44|2016-05-10T16:19:00
2A|970|36.930727|-97.768068|354.2|970|2016-04-12T15:56:15|2016-05-11T19:14:02
2A|971|36.926978|-97.768002|342.1|971|2016-04-12T15:52:42|2016-05-11T19:17:03
2A|972|36.923164|-97.768049|350.9|972|2016-04-12T15:49:05|2016-05-11T19:25:07
2A|973|36.919583|-97.768064|350.1|973|2016-04-12T15:45:32|2016-05-11T19:45:41
2A|974|36.915865|-97.768124|344.9|974|2016-04-12T15:41:54|2016-05-11T19:49:39
2A|975|36.912168|-97.768248|346.5|975|2016-04-12T15:37:39|2016-05-11T19:52:11
2A|976|36.897688|-97.767618|337.5|976|2016-04-12T15:27:51|2016-05-11T20:03:49
2A|977|36.883291|-97.768248|334.0|977|2016-04-12T15:18:13|2016-05-11T20:10:53
2A|978|36.879653|-97.768394|342.6|978|2016-04-12T15:13:18|2016-05-11T20:14:02
2A|979|36.876005|-97.768359|336.0|979|2016-04-12T15:09:57|2016-05-11T20:17:14
2A|98|36.77126|-98.056018|352.0|98|2016-04-11T19:07:06|2016-05-10T16:15:50
2A|980|36.872371|-97.768421|331.4|980|2016-04-12T15:06:24|2016-05-11T20:22:34
2A|981|36.868554|-97.768407|333.4|981|2016-04-12T15:02:20|2016-05-11T20:31:04
2A|982|36.865161|-97.768409|336.1|982|2016-04-12T14:57:29|2016-05-11T20:34:55
2A|983|36.861365|-97.768362|334.1|983|2016-04-12T14:51:58|2016-05-11T20:38:48
2A|984|36.857929|-97.768369|328.2|984|2016-04-12T14:47:54|2016-05-11T20:41:43
2A|985|36.85402|-97.768353|339.1|985|2016-04-12T14:44:11|2016-05-11T20:45:05
2A|986|36.850637|-97.768291|337.0|986|2016-04-12T14:40:29|2016-05-11T20:49:42
2A|987|36.847034|-97.768267|337.3|987|2016-04-12T14:37:15|2016-05-11T20:52:55
2A|988|36.843335|-97.768244|336.1|988|2016-04-12T14:32:30|2016-05-11T20:57:39
2A|989|36.83994|-97.768158|335.0|989|2016-04-12T14:29:00|2016-05-11T21:00:29
2A|99|36.767695|-98.055923|352.6|99|2016-04-11T19:03:01|2016-05-10T16:12:24
2A|990|36.825158|-97.767919|320.2|990|2016-04-12T14:20:16|2016-05-11T21:08:41
2A|991|36.821598|-97.768152|326.7|991|2016-04-12T14:17:20|2016-05-11T21:12:03
2A|992|36.817823|-97.768121|326.3|992|2016-04-12T14:13:52|2016-05-11T21:16:30
2A|993|36.814355|-97.768073|327.4|993|2016-04-12T14:10:50|2016-05-11T21:20:05
2A|994|36.811071|-97.768063|329.0|994|2016-04-12T14:05:06|2016-05-11T21:24:04
2A|995|36.807264|-97.768082|330.0|995|2016-04-12T13:59:22|2016-05-11T21:27:57
2A|996|36.803533|-97.767998|332.5|996|2016-04-12T13:54:13|2016-05-11T21:33:31
2A|997|36.799928|-97.768046|330.1|997|2016-04-12T13:50:06|2016-05-11T21:36:41
2A|998|36.796379|-97.767967|330.4|998|2016-04-12T13:46:01|2016-05-11T21:40:22
2A|999|36.792598|-97.768069|332.3|999|2016-04-12T13:42:11|2016-05-11T21:44:36
